x1,x2,loss
5.947138765440608,5.637486041591567,67.14970836454619
1.7757912339857977,0.728014138211039,3.6834390921359645
-6.963706621847841,-6.966225082010494,97.02150180839959
14.686636621274246,13.3317252618131,100000000.0
-1.5511208110673191,-1.8917374960545956,5.984646524505049
-5.722468342522129,-6.801209399435123,79.00309322613262
3.0297369884499235,2.527812181334894,15.569140643286687
-2.805066565531445,-3.691535539178451,21.49583307407991
1.5710360999545814,0.9729752512065579,3.414835266820966
4.897948145007698,3.5927268854721923,36.897582504779066
0.06114642795143532,-0.5206214006728985,0.2747855284898308
-0.14360870607978105,-0.27566028767737955,0.09661205466428459
-1.1033086761125706,-0.7774975006215887,1.8217923982580904
-1.653498378082927,-1.769256939556836,5.864327004492893
0.7649024804452043,0.28741720351570943,0.6676844534680169
-0.84736475857355,-1.0836988918659876,1.89243032230398
0.3618356706905157,-0.05536182032971482,0.13398998373427495
0.15708053665929933,0.1895992926658042,0.06062218677654675
0.20504759101323133,0.5447096393351556,0.33875310576496465
-0.3483638401109974,-0.030699174681860536,0.12229980442302796
-0.17081396241061914,-0.036864836093824106,0.030536425894640923
